53626,11498,8.7848,Jenny Shan,JENNY SHAN
53627,16626,40.432,Nichole Raji,NICHOLE RAJI
53628,11605,2535.964,Anna Martinez,ANNA MARTINEZ
53629,11218,2.5305,Ruben Subram,RUBEN SUBRAM
53631,12107,35.6584,Jessica Thompson,JESSICA THOMPSON
53632,11331,109.9807,Grace Lee,GRACE LEE
53634,16964,79.0959,Isaiah Young,ISAIAH YOUNG
53635,17026,71.7919,Isaiah Hernandez,ISAIAH HERNANDEZ
53638,19728,132.5779,Rachel James,RACHEL JAMES
53639,19747,164.0594,Cynthia Garcia,CYNTHIA GARCIA
53640,20497,77.339,Dwayne Navarro,DWAYNE NAVARRO
53641,18816,164.0594,Meghan Suarez,MEGHAN SUAREZ
53642,16381,5.514,Timothy Nelson,TIMOTHY NELSON
53643,16746,71.2394,Aaron Green,AARON GREEN
53647,11377,92.7869,Christy Zeng,CHRISTY ZENG
53648,15671,8.0444,Jimmy Sanz,JIMMY SANZ
53649,13363,79.5269,Oscar Bennett,OSCAR BENNETT
53650,20666,1895.0419,Lindsey Andersen,LINDSEY ANDERSEN
53651,12102,2569.0366,Kelli Xie,KELLI XIE
53653,18692,2715.3497,Erika Hernandez,ERIKA HERNANDEZ
53654,18723,1879.594,Michael Miller,MICHAEL MILLER
53656,11908,2563.589,Elizabeth Brown,ELIZABETH BROWN
53659,14734,1276.8054,Sheila Ramos,SHEILA RAMOS
53660,19724,1276.8054,Rachel Ramirez,RACHEL RAMIREZ
53663,12291,2683.9787,Colleen Zheng,COLLEEN ZHENG
53664,12305,2563.589,Colleen Shen,COLLEEN SHEN
53666,11176,132.6,Morgan Miller,MORGAN MILLER
53667,11071,30.1444,Joe Serrano,JOE SERRANO
53668,19590,35.6694,Holly Mehta,HOLLY MEHTA
53669,16486,85.0519,Kyle Mitchell,KYLE MITCHELL
53670,18211,62.9519,Christian Garcia,CHRISTIAN GARCIA
53672,14683,20.9619,Jamie Rubio,JAMIE RUBIO
53674,18733,2.5305,Natasha Gomez,NATASHA GOMEZ
53675,18325,42.9624,Jorge Zheng,JORGE ZHENG
53676,15688,1879.594,Diane Serrano,DIANE SERRANO
53677,19503,672.9008,Brett Madan,BRETT MADAN
53679,12321,2754.0136,Madison Miller,MADISON MILLER
53680,13766,905.5254,Monique Alonso,MONIQUE ALONSO
53682,11253,70.6869,Natalie Johnson,NATALIE JOHNSON
53683,13756,64.6094,Monique Hernandez,MONIQUE HERNANDEZ
53684,11142,77.3169,Kaitlyn Thompson,KAITLYN THOMPSON
53686,14632,11.039,Clinton Vazquez,CLINTON VAZQUEZ
53687,18812,77.339,Matthew Johnson,MATTHEW JOHNSON
53689,20694,162.4019,Morgan Gray,MORGAN GRAY
53690,14993,82.8529,Renee Martin,RENEE MARTIN
53691,13302,62.9519,Roger Jai,ROGER JAI
53692,12505,40.432,Madison Bryant,MADISON BRYANT
53694,11551,59.659,Alyssa Martinez,ALYSSA MARTINEZ
53696,15450,35.6584,Garrett Reed,GARRETT REED
53697,16320,54.6754,Henry Nelson,HENRY NELSON
53698,18624,33.139,Daniel Thomas,DANIEL THOMAS
53700,12066,38.675,Abigail Clark,ABIGAIL CLARK
53701,11864,44.189,Emma Thomas,EMMA THOMAS
53702,14736,94.4554,Hector Suarez,HECTOR SUAREZ
53703,16771,24.2879,Jack Green,JACK GREEN
53704,16096,89.4608,Aaron Phillips,AARON PHILLIPS
53705,16897,1949.1869,Isaac Allen,ISAAC ALLEN
53706,13917,927.6033,Theresa Ramos,THERESA RAMOS
53707,12164,2574.639,Taylor Rodriguez,TAYLOR RODRIGUEZ
53708,11538,2560.2519,Barbara Li,BARBARA LI
53710,18735,2699.9018,Orlando Jiménez,ORLANDO JIMÉNEZ
53711,16654,830.2307,Gloria Sanz,GLORIA SANZ
53712,11462,2566.1194,Jenny Liang,JENNY LIANG
53713,11894,2646.4419,Tamara Kumar,TAMARA KUMAR
53714,16360,612.1369,Katrina Goel,KATRINA GOEL
53718,19683,1263.5233,Patricia Rodriguez,PATRICIA RODRIGUEZ
53720,18489,2765.6272,Daniel Taylor,DANIEL TAYLOR
53721,11568,2563.589,Barbara Gao,BARBARA GAO
53722,17077,97.7483,Johnny Anand,JOHNNY ANAND
53723,15465,33.139,Nancy Prasad,NANCY PRASAD
53730,19479,2699.9018,Raymond Lopez,RAYMOND LOPEZ
53739,14455,26.4869,Damien Nara,DAMIEN NARA
53742,15420,5.514,Candace Sara,CANDACE SARA
53743,13935,62.9519,Wendy Munoz,WENDY MUNOZ
53744,15105,132.5779,Jill Blanco,JILL BLANCO
53745,15065,26.8184,Gina Blanco,GINA BLANCO
53746,14246,79.5269,Juan Sanders,JUAN SANDERS
53747,16597,114.3565,Angel Hill,ANGEL HILL
53748,14809,87.2729,Sheila Rowe,SHEILA ROWE
53750,12540,28.1554,Alejandro Sharma,ALEJANDRO SHARMA
53753,11173,38.675,Roy Serrano,ROY SERRANO
53754,13437,89.4608,Xavier Griffin,XAVIER GRIFFIN
53756,19110,668.4808,Megan Gray,MEGAN GRAY
53757,16237,2778.9977,Mason Baker,MASON BAKER
53758,13915,954.6869,Lucas Henderson,LUCAS HENDERSON
53759,12178,2602.2529,Anna Davis,ANNA DAVIS
53760,12142,2615.4687,Kelli Raji,KELLI RAJI
53761,12114,2570.1858,Kelli Lal,KELLI LAL
53762,12083,2668.564,Jessica Jones,JESSICA JONES
53765,11008,2673.0613,Joe Srini,JOE SRINI
53766,18716,2699.9018,Erika Blanco,ERIKA BLANCO
53768,11754,2563.589,Ross Arun,ROSS ARUN
53769,11917,2582.6834,Liz Anderson,LIZ ANDERSON
53772,18486,2699.9018,Brandi Dominguez,BRANDI DOMINGUEZ
53774,14858,207.7179,Sebastian Howard,SEBASTIAN HOWARD
53781,19103,46.3327,Derrick Moreno,DERRICK MORENO
53782,20042,2708.6865,Donald Raman,DONALD RAMAN
53785,13795,861.3254,Richard Foster,RICHARD FOSTER
53786,11196,2.5305,Morgan Clark,MORGAN CLARK
53787,11279,2.5305,Natalie Garcia,NATALIE GARCIA
53788,16731,93.8808,Martin Vance,MARTIN VANCE
53789,11262,32.034,Natalie Wilson,NATALIE WILSON
53790,12795,41.1834,Abigail Barnes,ABIGAIL BARNES
53791,12444,38.6529,Ashley Clark,ASHLEY CLARK
53793,19774,164.0594,Rachel Simmons,RACHEL SIMMONS
53794,20506,76.2119,Keith Andersen,KEITH ANDERSEN
53795,20278,77.339,Chloe Price,CHLOE PRICE
53796,20071,87.2729,Destiny Coleman,DESTINY COLEMAN
53797,20115,132.5779,Ronald Sai,RONALD SAI
53798,18534,60.7529,Leslie Serrano,LESLIE SERRANO
53799,18123,5.514,Abby Sanchez,ABBY SANCHEZ
53800,17590,5.514,Logan Williams,LOGAN WILLIAMS
53801,17437,65.1729,Thomas Garcia,THOMAS GARCIA
53802,16383,65.1729,James Carter,JAMES CARTER
53803,16002,68.4658,Kellie Navarro,KELLIE NAVARRO
53805,14579,138.114,Sheila Navarro,SHEILA NAVARRO
53807,14788,5.514,Nathaniel Cox,NATHANIEL COX
53808,15069,79.5048,Isaiah Murphy,ISAIAH MURPHY
53809,13813,82.8529,Marcus Bennett,MARCUS BENNETT
53810,15103,79.0959,Jill Vazquez,JILL VAZQUEZ
53811,16040,71.7919,Eric Turner,ERIC TURNER
53813,12259,30.6859,Emily Rodriguez,EMILY RODRIGUEZ
53816,17844,8.0444,Samuel Thomas,SAMUEL THOMAS
53817,17880,8.0444,David Wilson,DAVID WILSON
53818,11673,152.4458,Megan Brown,MEGAN BROWN
53819,12983,111.0083,Jaclyn Andersen,JACLYN ANDERSEN
53820,15556,650.8008,Pamela Mehta,PAMELA MEHTA
53821,13892,927.6254,Ian Gonzales,IAN GONZALES
53822,18694,2715.3497,Jacob Thomas,JACOB THOMAS
53824,11916,2658.0444,Tamara Chander,TAMARA CHANDER
53825,16225,612.1369,Tina Perez,TINA PEREZ
53826,16226,612.1369,Denise Suri,DENISE SURI
53828,12296,2688.5092,Hannah Garcia,HANNAH GARCIA
53830,18488,2738.5657,Daniel Thompson,DANIEL THOMPSON
53831,11889,8.7848,Tamara Tang,TAMARA TANG
53833,15593,98.3229,Ricky Navarro,RICKY NAVARRO
53834,11019,59.659,Joe Belson,JOE BELSON
53835,11300,101.1959,Marshall Shen,MARSHALL SHEN
53837,11651,71.7919,Pedro Prasad,PEDRO PRASAD
53838,11215,214.3479,Isabella Brown,ISABELLA BROWN
53840,19026,41.1834,Gary Munoz,GARY MUNOZ
53843,19879,77.339,Jasmine Diaz,JASMINE DIAZ
53844,20494,16.5529,Keith Luo,KEITH LUO
53845,20116,132.5779,Alyssa Reed,ALYSSA REED
53846,18593,77.339,Tyler Robinson,TYLER ROBINSON
53847,12753,41.1834,Omar Pal,OMAR PAL
53851,16208,132.5558,Elijah Baker,ELIJAH BAKER
53852,11208,145.7937,Isabella Johnson,ISABELLA JOHNSON
53853,15862,659.6408,Hunter Perez,HUNTER PEREZ
53854,20337,2709.8357,Chad Shan,CHAD SHAN
53855,12190,2555.0473,Abigail Long,ABIGAIL LONG
53856,12105,2668.564,Jessica Martin,JESSICA MARTIN
53857,12153,2607.7558,Taylor Martin,TAYLOR MARTIN
53858,12156,2587.8769,Dawn Liu,DAWN LIU
53859,12163,2614.9383,Dawn Zhou,DAWN ZHOU
53860,12381,830.2307,Samantha White,SAMANTHA WHITE
53862,18726,1918.2579,Erika Sanz,ERIKA SANZ
53863,20420,612.1369,Julia Foster,JULIA FOSTER
53864,20425,596.689,Peter Raje,PETER RAJE
53865,11768,2563.589,Ross Raman,ROSS RAMAN
53866,11915,2618.8058,Tamara Chande,TAMARA CHANDE
53873,12317,2659.7792,Madison Jones,MADISON JONES
53876,12130,2580.1419,Taylor Williams,TAYLOR WILLIAMS
53877,12621,2574.6279,Juan Vazquez,JUAN VAZQUEZ
53878,12299,2604.4408,Colleen Zeng,COLLEEN ZENG
53879,20618,23.7465,Kaitlyn Jenkins,KAITLYN JENKINS
53881,11463,8.7848,Nicole Martinez,NICOLE MARTINEZ
53882,19619,98.3119,Cassandra Madan,CASSANDRA MADAN
53883,19467,2745.8587,Kelvin He,KELVIN HE
53884,11521,2.5305,Alyssa Smith,ALYSSA SMITH
53886,11288,2.5305,Ruben Suarez,RUBEN SUAREZ
53889,20732,11.039,Amy Hu,AMY HU
53891,18577,77.339,Tyler Moore,TYLER MOORE
53893,16863,71.2394,Jesse Young,JESSE YOUNG
53894,17359,44.1779,José Jackson,JOSÉ JACKSON
53895,17130,109.3508,Mitchell Luo,MITCHELL LUO
53896,15496,44.1779,Timothy Cook,TIMOTHY COOK
53897,15869,15.4479,Allen Lopez,ALLEN LOPEZ
53898,14043,62.9519,Joy Alonso,JOY ALONSO
53900,13388,118.1908,Willie Kumar,WILLIE KUMAR
53901,16413,41.9127,Gabriel Carter,GABRIEL CARTER
53902,16574,5.514,Kara Becker,KARA BECKER
53903,17845,27.614,Samuel Jackson,SAMUEL JACKSON
53904,11408,38.0894,Christy Andersen,CHRISTY ANDERSEN
53906,12429,38.675,Jaime Moreno,JAIME MORENO
53907,12331,55.239,Madison Jackson,MADISON JACKSON
53908,12173,2597.8108,Anna Johnson,ANNA JOHNSON
53909,12122,2685.1169,Warren Ma,WARREN MA
53910,14128,1950.2808,Patrick Brooks,PATRICK BROOKS
53912,18724,2738.4552,Erika Suarez,ERIKA SUAREZ
53913,15831,659.9723,Sebastian Stewart,SEBASTIAN STEWART
53915,11765,2535.964,Ross Sara,ROSS SARA
53916,11899,2646.9723,Sarah Hall,SARAH HALL
53919,15101,2673.0613,Cole Murphy,COLE MURPHY
53922,11781,65.7254,Warren Zhang,WARREN ZHANG
53923,19106,24.2879,Megan Ward,MEGAN WARD
53924,19952,28.1554,Julie Lal,JULIE LAL
53927,11125,43.6144,Kaitlyn Miller,KAITLYN MILLER
53928,14311,82.3004,Kristy Ruiz,KRISTY RUIZ
53931,12065,55.239,Kelli Ye,KELLI YE
53940,20636,16.5529,Kaitlyn Foster,KAITLYN FOSTER
53941,19758,87.2729,Rachel Jenkins,RACHEL JENKINS
53942,13144,149.1529,Edwin Ye,EDWIN YE
53944,18591,132.5779,Kathleen Rubio,KATHLEEN RUBIO
53945,12055,5.514,Abigail Martin,ABIGAIL MARTIN
53946,20528,71.2394,Dwayne Torres,DWAYNE TORRES
53947,14623,71.2394,Clinton Navarro,CLINTON NAVARRO
53948,13831,38.675,Marcus Patterson,MARCUS PATTERSON
53949,14718,70.6869,Chase Richardson,CHASE RICHARDSON
53950,18030,71.7919,Brent Stone,BRENT STONE
53956,19383,132.5558,Shane Rana,SHANE RANA
53958,11718,41.2055,Pedro Vazquez,PEDRO VAZQUEZ
53959,12073,82.8529,Abigail Walker,ABIGAIL WALKER
53960,12908,94.4554,Jaclyn Yang,JACLYN YANG
53961,17482,85.0519,Jose Hall,JOSE HALL
53962,12977,79.5269,Jaclyn Sharma,JACLYN SHARMA
53963,17026,118.1908,Isaiah Hernandez,ISAIAH HERNANDEZ
53964,12986,2618.8169,Emily Barnes,EMILY BARNES
53965,12151,2560.2519,Taylor Harris,TAYLOR HARRIS
53966,14259,927.6254,Felicia Gomez,FELICIA GOMEZ
53969,18746,2825.2861,Michael Martinez,MICHAEL MARTINEZ
53970,18696,2841.2865,Jacob White,JACOB WHITE
53971,11099,2612.1758,Jennifer Harris,JENNIFER HARRIS
53972,11963,2535.964,Kayla Thomas,KAYLA THOMAS
53974,14790,2699.0067,Roberto Hernandez,ROBERTO HERNANDEZ
53975,12634,2673.0613,Sarah Flores,SARAH FLORES
53976,12318,2634.3974,Madison Brown,MADISON BROWN
53978,11489,2607.2033,Destiny Wilson,DESTINY WILSON
53979,11491,2574.6279,Jenny Luo,JENNY LUO
53980,11938,8.7848,Alisha Wang,ALISHA WANG
53981,11789,38.664,Olivia Walker,OLIVIA WALKER
53982,16739,34.5534,Jason Green,JASON GREEN
53983,19575,26.2769,Holly Vance,HOLLY VANCE
53985,17297,41.1834,Bethany Nath,BETHANY NATH
53987,17237,69.5929,Terry Pal,TERRY PAL
53988,14221,55.239,Krista Romero,KRISTA ROMERO
53989,11148,59.659,Kaitlyn Robinson,KAITLYN ROBINSON
53990,16711,69.5929,Melody Martin,MELODY MARTIN
53991,11681,69.5929,Megan Anderson,MEGAN ANDERSON
53993,11078,13.1937,Joe Sanz,JOE SANZ
53994,11530,27.614,Jenny Raji,JENNY RAJI
53996,17337,96.0798,Alan Zheng,ALAN ZHENG
53997,11740,218.6574,Brianna Lee,BRIANNA LEE
54000,12444,87.2729,Ashley Clark,ASHLEY CLARK
54001,17419,44.1779,Austin Thompson,AUSTIN THOMPSON
54002,17379,138.114,Jose Thompson,JOSE THOMPSON
54003,15487,99.4169,Rachael Suri,RACHAEL SURI
54004,14629,5.514,Jeremy Rivera,JEREMY RIVERA
54005,14694,87.2729,Walter Munoz,WALTER MUNOZ
54006,13942,62.9519,Wendy Navarro,WENDY NAVARRO
54007,15356,132.5779,Isaiah Rogers,ISAIAH ROGERS
54010,11566,23.7465,Barbara Zhu,BARBARA ZHU
54013,16050,44.1779,Alex Turner,ALEX TURNER
54014,12564,40.0784,Alejandro Goel,ALEJANDRO GOEL
54017,11651,38.675,Pedro Prasad,PEDRO PRASAD
54018,14282,82.8529,Felicia Gutierrez,FELICIA GUTIERREZ
54019,11891,82.8529,Tamara Xu,TAMARA XU
54020,13053,85.0519,Louis Guo,LOUIS GUO
54021,16959,94.4554,Angel Young,ANGEL YOUNG
54022,16894,1949.1869,Jack Adams,JACK ADAMS
54023,12171,2658.0444,Dawn Lu,DAWN LU
54024,12152,2607.2033,Dawn Chen,DAWN CHEN
54025,12177,2656.9283,Dawn Sun,DAWN SUN
54027,12287,1417.5161,Hannah Thomas,HANNAH THOMAS
54028,16696,1025.9815,Francisco Madan,FRANCISCO MADAN
54030,16678,820.2968,Francisco Suri,FRANCISCO SURI
54031,11907,2538.4944,Tamara Andersen,TAMARA ANDERSEN
54037,15116,2682.9953,Devin Murphy,DEVIN MURPHY
54039,12510,2535.964,Madison Griffin,MADISON GRIFFIN
54040,11572,2628.7398,Barbara Liang,BARBARA LIANG
54041,15728,32.0229,Billy Ruiz,BILLY RUIZ
54042,13983,160.6891,Seth Gonzales,SETH GONZALES
54045,18898,82.8529,Andrew Rodriguez,ANDREW RODRIGUEZ
54048,19502,2834.2366,Brett Arun,BRETT ARUN
54049,12318,2624.3529,Madison Brown,MADISON BROWN
54050,11686,59.659,Megan Harris,MEGAN HARRIS
54051,11331,86.7204,Grace Lee,GRACE LEE
54053,16958,79.0959,Carl Shan,CARL SHAN
54055,11506,134.7327,Carol Martinez,CAROL MARTINEZ
54056,18966,87.2729,Joseph Lee,JOSEPH LEE
54057,20344,132.5779,Judith Reed,JUDITH REED
54058,18424,5.514,Larry Moreno,LARRY MORENO
54059,19214,5.514,Brianna Torres,BRIANNA TORRES
54060,18671,77.339,Diana Serrano,DIANA SERRANO
54061,18584,136.9979,Kathleen Serrano,KATHLEEN SERRANO
54062,18640,44.1779,Diana Ruiz,DIANA RUIZ
54063,17683,5.514,Logan Davis,LOGAN DAVIS
54064,16001,8.0444,Bobby Sai,BOBBY SAI
54065,14463,75.0627,Carlos Gray,CARLOS GRAY
54066,18170,44.1779,Randy Gao,RANDY GAO
54067,14842,110.4337,Lance Ruiz,LANCE RUIZ
54069,14535,104.4004,Mathew Gill,MATHEW GILL
54070,14814,104.4004,Marcus Cox,MARCUS COX
54071,14938,87.2729,Alex Morgan,ALEX MORGAN
54072,12798,16.5529,Abigail Coleman,ABIGAIL COLEMAN
54073,19460,32.5754,Raymond Sai,RAYMOND SAI
54074,12595,34.5644,Clayton Lu,CLAYTON LU
54077,13776,37.5479,Monique Dominguez,MONIQUE DOMINGUEZ
54078,11706,38.675,Pedro Gutierrez,PEDRO GUTIERREZ
54079,11738,46.7194,Ross Suri,ROSS SURI
54080,11843,46.7194,Gerald Srini,GERALD SRINI
54081,13213,24.2879,Edwin Goel,EDWIN GOEL
54082,16358,44.189,Adam Nelson,ADAM NELSON
54083,14271,24.2879,Felicia Munoz,FELICIA MUNOZ
54084,12481,9.934,Alejandro Lin,ALEJANDRO LIN
54085,15881,624.314,Johnathan Suri,JOHNATHAN SURI
54086,15834,596.689,Cole Stewart,COLE STEWART
54087,15900,773.4669,Jordan Perez,JORDAN PEREZ
54088,19023,640.8669,Lauren Bennett,LAUREN BENNETT
54089,13925,859.0712,Lucas Hughes,LUCAS HUGHES
54090,12206,2574.6279,Dawn Xie,DAWN XIE
54091,12170,2574.639,Taylor Hall,TAYLOR HALL
54092,12186,2580.1419,Dawn Ma,DAWN MA
54093,12104,2574.6279,Kelli Tang,KELLI TANG
54094,12160,2615.4908,Dawn Huang,DAWN HUANG
54095,11439,858.9607,Jenny Yang,JENNY YANG
54096,16744,2754.0136,Luis Green,LUIS GREEN
54097,11900,2624.3529,Tamara Sharma,TAMARA SHARMA
54099,19538,1276.8054,Monica Vance,MONICA VANCE
54100,11401,635.3529,Jasmine Jackson,JASMINE JACKSON
54104,12607,2566.1194,Clayton Gao,CLAYTON GAO
54105,12328,2591.1808,Warren Shen,WARREN SHEN
54106,14217,98.8533,Krista Moreno,KRISTA MORENO
54108,16619,74.687,Timothy Lopez,TIMOTHY LOPEZ
54109,17109,1954.7008,Aaron King,AARON KING
54110,18621,651.9279,Orlando Martin,ORLANDO MARTIN
54111,12124,2585.6669,Taylor Smith,TAYLOR SMITH
54112,11330,32.0229,Grace Lewis,GRACE LEWIS
54113,11091,64.6094,Jennifer Taylor,JENNIFER TAYLOR
54114,16331,42.9624,Katrina Xu,KATRINA XU
54116,11176,38.5535,Morgan Miller,MORGAN MILLER
54117,11711,43.0729,Brianna Jones,BRIANNA JONES
54118,11712,11.039,Pedro Dominguez,PEDRO DOMINGUEZ
54119,17723,71.7919,Jonathan Lee,JONATHAN LEE
54120,17189,51.3494,Isaiah Wright,ISAIAH WRIGHT
54124,19463,5.514,Raymond Srini,RAYMOND SRINI
54126,14540,40.0784,Mathew Serrano,MATHEW SERRANO
54129,11049,82.8529,Julia Anderson,JULIA ANDERSON
54130,12161,219.884,Dawn Wu,DAWN WU
54131,13939,997.2183,Lucas Griffin,LUCAS GRIFFIN
54132,13984,927.6254,Joanna Torres,JOANNA TORRES
54133,12200,2604.7944,Dawn Zeng,DAWN ZENG
54134,12284,1352.3432,Colleen Liang,COLLEEN LIANG
54137,20426,620.4354,Peter Chander,PETER CHANDER
54139,18708,2738.4552,Jacob Rodriguez,JACOB RODRIGUEZ
54140,12013,607.7279,Warren Lu,WARREN LU
54142,16354,635.3529,Gloria Alvarez,GLORIA ALVAREZ
54143,19545,1303.3144,Monica Smith,MONICA SMITH
54144,18570,1297.8004,Kathleen Navarro,KATHLEEN NAVARRO
54146,12300,2644.3313,Colleen She,COLLEEN SHE
54147,15084,2673.0613,Timothy Murphy,TIMOTHY MURPHY
54148,18494,2717.8801,Tyler Williams,TYLER WILLIAMS
54149,11431,2613.3029,Jenny Wagner,JENNY WAGNER
54150,15579,27.614,Angel Parker,ANGEL PARKER
54151,17062,41.1834,Sean Hernandez,SEAN HERNANDEZ
54156,18364,138.114,Jésus Martin,JÉSUS MARTIN
54157,20739,87.2729,Crystal Wang,CRYSTAL WANG
54158,17275,5.514,Bethany Lal,BETHANY LAL
54159,15423,5.514,Jesse Reed,JESSE REED
54160,16760,75.1069,Martin Martinez,MARTIN MARTINEZ
54162,14935,33.0727,Angel Morgan,ANGEL MORGAN
54163,19291,32.0229,Erik Blanco,ERIK BLANCO
54164,14982,130.9094,Randall Ramos,RANDALL RAMOS
54165,19462,32.5754,Raymond Madan,RAYMOND MADAN
54166,12262,66.8194,Emily Walker,EMILY WALKER
54168,16314,44.1779,James Nelson,JAMES NELSON
54170,11973,82.8529,Alisha Liang,ALISHA LIANG
54171,13416,118.1908,Willie Black,WILLIE BLACK
54172,16889,1911.6169,Kyle Baker,KYLE BAKER
54173,12188,2602.2529,Juha-Pekka Posti,JUHA-PEKKA POSTI
54174,12141,2653.0498,Taylor Moore,TAYLOR MOORE
54176,18729,1939.2529,Erika Ortega,ERIKA ORTEGA
54179,19550,1402.7644,Monica Schmidt,MONICA SCHMIDT
54180,19679,1276.8054,Grace Diaz,GRACE DIAZ
54181,19386,1276.8054,Shane Subram,SHANE SUBRAM
54184,13257,596.689,Carson Butler,CARSON BUTLER
54189,11561,2535.964,Alyssa Lee,ALYSSA LEE
54190,12125,2618.8058,Kelli Pal,KELLI PAL
54192,16605,30.1444,Evan Lopez,EVAN LOPEZ
54193,15791,27.614,Troy Patel,TROY PATEL
54194,17908,39.4706,Dennis Xu,DENNIS XU
54195,18714,24.2879,Michael Smith,MICHAEL SMITH
54196,14318,70.6869,Jeremy Ward,JEREMY WARD
54200,11059,16.5529,Julia Thompson,JULIA THOMPSON
54202,13003,6.9394,Emily Flores,EMILY FLORES
54203,17717,727.5873,Jonathan Rodriguez,JONATHAN RODRIGUEZ
54204,16444,915.4594,Misty Deng,MISTY DENG
54205,11200,65.7254,Morgan Lewis,MORGAN LEWIS
54206,11632,2.5305,Lauren Taylor,LAUREN TAYLOR
54207,11212,32.5754,Marshall Cai,MARSHALL CAI
54208,11709,23.7465,Brianna Williams,BRIANNA WILLIAMS
54212,14897,79.0959,Albert Alvarez,ALBERT ALVAREZ
54214,11078,62.9408,Joe Sanz,JOE SANZ
54217,15878,77.3169,Jason Perez,JASON PEREZ
54218,11262,114.8758,Natalie Wilson,NATALIE WILSON
54219,17585,87.2729,James Williams,JAMES WILLIAMS
54220,19218,146.9319,Brianna Peterson,BRIANNA PETERSON
54221,12183,5.514,Anna Taylor,ANNA TAYLOR
54222,18754,77.339,Michael Lewis,MICHAEL LEWIS
54224,13843,34.2219,Marcus Simmons,MARCUS SIMMONS
54225,13490,62.9519,Colin Yuan,COLIN YUAN
54227,16398,59.0844,Latoya Chander,LATOYA CHANDER
54230,11685,52.9737,Pedro Ruiz,PEDRO RUIZ
54231,11634,41.2055,Pedro Suri,PEDRO SURI
54232,11790,123.7158,Olivia Hall,OLIVIA HALL
54233,16361,2778.9977,Katrina Becker,KATRINA BECKER
54234,12187,2574.6279,Anna Anderson,ANNA ANDERSON
54235,14260,987.2844,Charles Sanders,CHARLES SANDERS
54236,14127,1945.3194,Lori Ramos,LORI RAMOS
54238,18740,2738.5657,Michael Martin,MICHAEL MARTIN
54239,18908,2776.1136,Whitney Mehta,WHITNEY MEHTA
54240,11767,2735.9469,Ross Rana,ROSS RANA
54241,11952,2647.5358,Kayla Miller,KAYLA MILLER
54242,11976,2562.7823,Alisha He,ALISHA HE
54245,19472,1276.8054,Victoria Alexander,VICTORIA ALEXANDER
54247,19421,1268.2859,Douglas Madan,DOUGLAS MADAN
54250,12129,2604.4298,Taylor Johnson,TAYLOR JOHNSON
54251,11578,2580.1419,Barbara Zheng,BARBARA ZHENG
54252,12292,2668.564,Hannah Harris,HANNAH HARRIS
54253,11577,2535.964,Chloe Wilson,CHLOE WILSON
54254,14062,1352.3432,Jesse Watson,JESSE WATSON
54255,12398,2563.589,Lacey Cai,LACEY CAI
54256,11546,2639.8008,Barbara Huang,BARBARA HUANG
54257,12715,71.7919,Kayla Long,KAYLA LONG
54258,13183,132.6,Edwin Tang,EDWIN TANG
54262,16610,36.023,Isaac Lopez,ISAAC LOPEZ
54263,15019,9.934,Renee Gill,RENEE GILL
54264,17722,1879.594,Margaret Zhu,MARGARET ZHU
54265,19471,2738.5657,Raymond Raman,RAYMOND RAMAN
54266,13555,2579.5783,Jon Sun,JON SUN
54267,11604,2590.0758,Anna Garcia,ANNA GARCIA
54268,11078,27.614,Joe Sanz,JOE SANZ
54269,11505,26.2769,Destiny Garcia,DESTINY GARCIA
54273,18883,33.139,Whitney Patel,WHITNEY PATEL
54277,11510,43.6144,Destiny Clark,DESTINY CLARK
54278,19552,77.339,Emma Patterson,EMMA PATTERSON
54279,17449,5.514,Naomi Dominguez,NAOMI DOMINGUEZ
54281,16860,5.514,Russell Jai,RUSSELL JAI
54282,16978,5.514,Carl Beck,CARL BECK
54283,17380,44.1779,Thomas Davis,THOMAS DAVIS
54284,15485,44.1779,Nancy Sanchez,NANCY SANCHEZ
54286,20714,207.7179,Morgan Coleman,MORGAN COLEMAN
54287,15706,38.675,Marc Dominguez,MARC DOMINGUEZ
54288,14953,147.5065,Randall Alvarez,RANDALL ALVAREZ
54289,17102,35.6584,Timothy King,TIMOTHY KING
54290,19334,70.6869,Olivia Kelly,OLIVIA KELLY
54291,11419,201.9719,Christy Nara,CHRISTY NARA
54292,11253,38.675,Natalie Johnson,NATALIE JOHNSON
54293,11179,68.4769,Roy Sullivan,ROY SULLIVAN
54294,12421,82.8529,Ashley Taylor,ASHLEY TAYLOR
54295,13198,44.189,Antonio Jenkins,ANTONIO JENKINS
54296,15244,46.7194,Heidi Patel,HEIDI PATEL
54297,20297,2725.2836,Shannon Ortega,SHANNON ORTEGA
54298,12181,2630.4194,Anna Moore,ANNA MOORE
54299,12072,2622.0656,Kelli Xu,KELLI XU
54300,12286,884.3426,Hannah Anderson,HANNAH ANDERSON
54301,11238,1381.0732,Ruben Martin,RUBEN MARTIN
54302,11761,2603.8662,Ross Prasad,ROSS PRASAD
54303,11762,2640.9058,Olivia Taylor,OLIVIA TAYLOR
54304,11766,2673.5033,Olivia Jackson,OLIVIA JACKSON
54306,11910,2563.589,Elizabeth Miller,ELIZABETH MILLER
54307,11111,2562.4508,Jennifer Walker,JENNIFER WALKER
54309,19539,1238.1415,Emma Ross,EMMA ROSS
54310,19548,1307.7344,Emma Jenkins,EMMA JENKINS
54312,19423,1276.8054,Douglas Srini,DOUGLAS SRINI
54316,16516,1276.8054,Kelsey Pal,KELSEY PAL
